Number,bayGate,bayBith,sellGate,sellBith,diffSell,diffBay,timeServer,timeGate,timeBith,percentBonus,bayOrSellGate,bayOrSellBith,init
251,1.0644668,1.07026376,1.06874322,1.07395076,0.00152054,-0.00948396,1633673071346,1633673071125,1633673070890,0.0014,1,1,1
252,1.0644169,1.07026376,1.06874322,1.07395076,0.00152054,-0.00953386,1633673071464,1633673071166,1633673070890,0.0014,1,1,1
253,1.07305958,1.06617093,1.0775007,1.07155778,-0.01132977,0.0015018,1633676167873,1633676167324,1633676167760,0.0014,0,0,0
254,1.07641286,1.06393485,1.08073716,1.06967543,-0.01680231,0.00673744,1633679774068,1633679772456,1633679773964,0.0063,1,0,0
255,1.05216146,1.058145,1.0568094,1.06133501,0.0013356,-0.00917355,1633726527746,1633726527537,1633726527607,0.0013,2,0,1
256,1.05218142,1.058145,1.0564086,1.06133501,0.0017364,-0.00915359,1633726527806,1633726527640,1633726527607,0.0016,2,0,1
257,1.05220138,1.058145,1.05678936,1.06133501,0.00135564,-0.00913363,1633726527958,1633726527746,1633726527607,0.0013,2,0,1
258,1.05261056,1.058145,1.05684948,1.06133501,0.00129552,-0.00872445,1633726529549,1633726529330,1633726529394,0.0012,2,0,1
259,1.0520916,1.058145,1.05653886,1.06133501,0.00160614,-0.00924341,1633726530664,1633726530418,1633726529800,0.0015,2,0,1
260,1.0520916,1.058145,1.0565088,1.06133501,0.0016362,-0.00924341,1633726530797,1633726530555,1633726529800,0.0015,0,0,1
261,1.05220138,1.058145,1.05677934,1.06133501,0.00136566,-0.00913363,1633726531152,1633726530947,1633726530868,0.0013,2,0,1
262,1.0520916,1.058145,1.05682944,1.06133501,0.00131556,-0.00924341,1633726531267,1633726531046,1633726530868,0.0012,2,0,1
263,1.05210158,1.058145,1.05677934,1.06133501,0.00136566,-0.00923343,1633726531453,1633726531235,1633726530868,0.0013,2,0,1
264,1.05218142,1.058145,1.05674928,1.06133501,0.00139572,-0.00915359,1633726531564,1633726531337,1633726531350,0.0013,2,0,1
265,1.0520916,1.058145,1.05677934,1.06133501,0.00136566,-0.00924341,1633726531652,1633726531445,1633726531520,0.0013,2,0,1
266,1.0522413,1.058145,1.05678936,1.06133501,0.00135564,-0.00909371,1633726531753,1633726531537,1633726531558,0.0013,2,0,1
267,1.0523411,1.058145,1.05678936,1.06133501,0.00135564,-0.00899391,1633726531843,1633726531624,1633726531728,0.0013,1,0,1
