Number,bayGate,bayBith,sellGate,sellBith,diffSell,diffBay,timeServer,timeGate,timeBith,percentBonus,bayOrSellGate,bayOrSellBith,init
402,1.1714524,1.14790764,1.17675882,1.1514375,-0.02885118,0.0200149,1631237062052,1631237061788,1631237061598,0.0174,1,1,1
403,1.1710532,1.14790764,1.17675882,1.1514375,-0.02885118,0.0196157,1631237062129,1631237061891,1631237061598,0.017,1,1,1
404,1.17193144,1.14790764,1.17804138,1.1514375,-0.03013374,0.02049394,1631237062244,1631237061995,1631237061598,0.0178,2,1,1
405,1.1726999,1.14790764,1.17804138,1.1514375,-0.03013374,0.0212624,1631237062337,1631237062087,1631237061598,0.0185,1,1,1
406,1.17321886,1.14790764,1.17793116,1.1514375,-0.03002352,0.02178136,1631237062443,1631237062185,1631237061598,0.0189,2,1,1
407,1.17321886,1.14790764,1.17804138,1.1514375,-0.03013374,0.02178136,1631237062530,1631237062295,1631237062356,0.0189,0,1,1
408,1.1734983,1.14790764,1.17861252,1.1514375,-0.03070488,0.0220608,1631237062639,1631237062398,1631237062356,0.0192,2,1,1
409,1.1738975,1.14790764,1.17861252,1.1514375,-0.03070488,0.02246,1631237062736,1631237062481,1631237062616,0.0195,1,1,1
410,1.1738975,1.14790764,1.17931392,1.1514375,-0.03140628,0.02246,1631237062847,1631237062574,1631237062616,0.0195,0,1,1
411,1.1745961,1.14790764,1.17957444,1.1514375,-0.0316668,0.0231586,1631237062936,1631237062688,1631237062616,0.0201,2,1,1
412,1.174646,1.14790764,1.17957444,1.1514375,-0.0316668,0.0232085,1631237063050,1631237062789,1631237062616,0.0202,1,1,1
413,1.174646,1.14790764,1.181358,1.1514375,-0.03345036,0.0232085,1631237063132,1631237062888,1631237062616,0.0202,0,1,1
414,1.1749454,1.14790764,1.181358,1.1514375,-0.03345036,0.0235079,1631237063231,1631237062984,1631237062616,0.0204,1,1,1
415,1.17465598,1.14790764,1.1812077,1.1514375,-0.03330006,0.02321848,1631237063343,1631237063087,1631237063212,0.0202,2,1,1
416,1.1744464,1.14790764,1.18017564,1.1514375,-0.032268,0.0230089,1631237063438,1631237063179,1631237063212,0.02,2,1,1
417,1.174646,1.14790764,1.17946422,1.1514375,-0.03155658,0.0232085,1631237063536,1631237063288,1631237063212,0.0202,2,1,1
418,1.174646,1.14790764,1.18017564,1.1514375,-0.032268,0.0232085,1631237063636,1631237063394,1631237063212,0.0202,0,1,1
419,1.1747458,1.14790764,1.18136802,1.1514375,-0.03346038,0.0233083,1631237064560,1631237064387,1631237064190,0.0202,2,1,1
420,1.17475578,1.14790764,1.18141812,1.1514375,-0.03351048,0.02331828,1631237064745,1631237064502,1631237064190,0.0203,2,1,1
421,1.17475578,1.14790764,1.18136802,1.1514375,-0.03346038,0.02331828,1631237064842,1631237064597,1631237064714,0.0203,0,1,1
422,1.17485558,1.14790764,1.18136802,1.1514375,-0.03346038,0.02341808,1631237065047,1631237064788,1631237064761,0.0203,1,1,1
423,1.17486556,1.14790764,1.18021572,1.1514375,-0.03230808,0.02342806,1631237065148,1631237064888,1631237064761,0.0203,2,1,1
424,1.17486556,1.14790764,1.17958446,1.1514375,-0.03167682,0.02342806,1631237065244,1631237064989,1631237065127,0.0203,0,1,1
425,1.17486556,1.14790764,1.1802057,1.1514375,-0.03229806,0.02342806,1631237065334,1631237065089,1631237065218,0.0203,0,1,1
426,1.1750951,1.14790764,1.1804061,1.1514375,-0.03249846,0.0236576,1631237065644,1631237065391,1631237065372,0.0205,2,1,1
427,1.17487554,1.14790764,1.18148826,1.1514375,-0.03358062,0.02343804,1631237065730,1631237065489,1631237065372,0.0204,2,1,1
428,1.17493542,1.14790764,1.18053636,1.1514375,-0.03262872,0.02349792,1631237065844,1631237065590,1631237065372,0.0204,2,1,1
429,1.17475578,1.14790764,1.1796045,1.1514375,-0.03169686,0.02331828,1631237065928,1631237065689,1631237065372,0.0203,2,1,1
430,1.1724504,1.14790764,1.18076682,1.1514375,-0.03285918,0.0210129,1631237066040,1631237065788,1631237065372,0.0182,2,1,1
431,1.1733985,1.14790764,1.17894318,1.1514375,-0.03103554,0.021961,1631237066137,1631237065888,1631237065372,0.0191,2,1,1
432,1.1725502,1.14790764,1.17854238,1.1514375,-0.03063474,0.0211127,1631237066230,1631237065986,1631237066102,0.0183,2,1,1
433,1.1725502,1.14790764,1.17813156,1.1514375,-0.03022392,0.0211127,1631237066350,1631237066084,1631237066235,0.0183,0,1,1
434,1.17276976,1.14790764,1.1794041,1.1514375,-0.03149646,0.02133226,1631237066442,1631237066188,1631237066235,0.0185,2,1,1
435,1.1723506,1.14790764,1.17812154,1.1514375,-0.0302139,0.0209131,1631237066531,1631237066285,1631237066358,0.0182,2,1,1
436,1.1723506,1.14790764,1.17710952,1.1514375,-0.02920188,0.0209131,1631237066645,1631237066384,1631237066358,0.0182,0,1,1
437,1.17084362,1.14790764,1.17702936,1.1514375,-0.02912172,0.01940612,1631237066898,1631237066648,1631237066670,0.0169,2,1,1
438,1.17320888,1.14790764,1.17792114,1.1514375,-0.0300135,0.02177138,1631237067636,1631237067403,1631237067493,0.0189,2,1,1
439,1.17320888,1.14790764,1.1781516,1.1514375,-0.03024396,0.02177138,1631237067700,1631237067499,1631237067493,0.0189,0,1,1
440,1.17446636,1.14790764,1.17928386,1.1514375,-0.03137622,0.02302886,1631237067843,1631237067581,1631237067665,0.02,2,1,1
441,1.17327874,1.14790764,1.1781516,1.1514375,-0.03024396,0.02184124,1631237067931,1631237067691,1631237067785,0.019,2,1,1
