Number,buyGate,buyBith,sellGate,sellBith,diffSell,diffBuy,timeServer,timeGate,timeBith,percentBonus,buyOrSellGate,buyOrSellBith,init
251,1.1115235,1.09652771,1.1160276,1.101375,-0.01949989,0.0101485,1634093059491,1634093059257,1634093052326,0.0092,0,0,1
252,1.1115235,1.09652771,1.1161278,1.101375,-0.01960009,0.0101485,1634093059591,1634093059356,1634093052326,0.0092,0,0,1
253,1.1115235,1.09652771,1.11601758,1.101375,-0.01948987,0.0101485,1634093061289,1634093061060,1634093052326,0.0092,0,0,1
254,1.1115235,1.09652771,1.11598752,1.101375,-0.01945981,0.0101485,1634093061392,1634093061158,1634093052326,0.0092,0,0,1
255,1.1115235,1.09652771,1.11616788,1.101375,-0.01964017,0.0101485,1634093061485,1634093061244,1634093052326,0.0092,0,0,1
256,1.1115235,1.09652771,1.1161779,1.101375,-0.01965019,0.0101485,1634093061582,1634093061346,1634093052326,0.0092,0,0,1
257,1.11154246,1.09652771,1.11601758,1.101375,-0.01948987,0.01016746,1634093061879,1634093061658,1634093052326,0.0092,2,0,1
258,1.11574404,1.10780794,1.1204364,1.11336998,-0.01262846,0.00237407,1634093558099,1634093557865,1634093558001,0.0021,2,0,0
259,1.11592368,1.10780794,1.1204364,1.11336998,-0.01262846,0.00255371,1634093558188,1634093557967,1634093558001,0.0023,1,0,1
260,1.11594364,1.10780794,1.1204364,1.11336998,-0.01262846,0.00257367,1634093558270,1634093558066,1634093558103,0.0023,1,0,1
261,1.11594464,1.10780794,1.1204364,1.11336998,-0.01262846,0.00257466,1634093558583,1634093558366,1634093558445,0.0023,1,0,1
262,1.11594364,1.10780794,1.1204364,1.11336998,-0.01262846,0.00257367,1634093558684,1634093558448,1634093558445,0.0023,1,0,1
263,1.11595362,1.10780794,1.1204364,1.11336998,-0.01262846,0.00258365,1634093560046,1634093559655,1634093558445,0.0023,1,0,1
264,1.1156143,1.10780794,1.1204364,1.11336998,-0.01262846,0.00224433,1634093561583,1634093561349,1634093560101,0.002,1,0,1
265,1.11574404,1.10780794,1.1204364,1.11336998,-0.01262846,0.00237407,1634093561671,1634093561416,1634093560101,0.0021,1,0,1
266,1.11595362,1.10780794,1.1204364,1.11336998,-0.01262846,0.00258365,1634093561886,1634093561645,1634093560101,0.0023,1,0,1
267,1.11607338,1.10780794,1.12086726,1.11336998,-0.01305932,0.00270341,1634093562373,1634093562159,1634093560101,0.0024,2,0,1
268,1.11614324,1.10780794,1.12086726,1.11336998,-0.01305932,0.00277327,1634093562490,1634093562251,1634093560101,0.0025,1,0,1
269,1.11637278,1.10780794,1.12086726,1.11336998,-0.01305932,0.00300281,1634093562681,1634093562458,1634093560101,0.0027,1,0,1
270,1.11629294,1.10780794,1.12086726,1.11336998,-0.01305932,0.00292297,1634093565058,1634093564808,1634093560101,0.0026,1,0,1
271,1.11624304,1.10780794,1.12086726,1.11336998,-0.01305932,0.00287306,1634093565675,1634093565440,1634093565403,0.0026,1,0,1
272,1.11632288,1.10780794,1.12084722,1.11336998,-0.01303928,0.00295291,1634093566388,1634093566121,1634093566033,0.0027,2,0,1
273,1.11628296,1.10780794,1.12084722,1.11336998,-0.01303928,0.00291299,1634093566681,1634093566455,1634093566033,0.0026,1,0,1
