Number,buyGate,buyBith,sellGate,sellBith,diffSell,diffBuy,timeServer,timeGate,timeBith,percentBonus,buyOrSellGate,buyOrSellBith,init
302,1.12631286,1.14698925,1.13094738,1.1514375,0.01604187,-0.02512464,1631029859935,1631029859676,1631029856712,0.0142,2,1,1
303,1.12631286,1.14698925,1.13099748,1.1514375,0.01599177,-0.02512464,1631029860059,1631029859776,1631029856712,0.0141,0,1,1
304,1.12631286,1.14698925,1.13143836,1.1514375,0.01555089,-0.02512464,1631029860218,1631029859885,1631029856712,0.0137,0,1,1
305,1.12670208,1.14698925,1.13149848,1.1514375,0.01549077,-0.02473542,1631029860274,1631029859977,1631029856712,0.0137,2,1,1
306,1.12660228,1.14698925,1.1326608,1.1514375,0.01432845,-0.02483522,1631029860328,1631029860083,1631029856712,0.0127,2,1,1
307,1.12647254,1.14698925,1.1326608,1.1514375,0.01432845,-0.02496496,1631029860440,1631029860188,1631029856712,0.0127,1,1,1
308,1.12647254,1.14698925,1.13099748,1.1514375,0.01599177,-0.02496496,1631029860538,1631029860285,1631029856712,0.0141,0,1,1
309,1.12631286,1.14698925,1.13083716,1.1514375,0.01615209,-0.02512464,1631029860634,1631029860378,1631029856712,0.0143,2,1,1
310,1.12586376,1.14698925,1.1306568,1.1514375,0.01633245,-0.02557374,1631029860737,1631029860483,1631029856712,0.0144,2,1,1
311,1.125744,1.14698925,1.13038626,1.1514375,0.01660299,-0.0256935,1631029860836,1631029860584,1631029856712,0.0147,2,1,1
312,1.12558432,1.14698925,1.1301057,1.1514375,0.01688355,-0.02585318,1631029860930,1631029860685,1631029856712,0.0149,2,1,1
313,1.1255444,1.14698925,1.13016582,1.1514375,0.01682343,-0.0258931,1631029861033,1631029860786,1631029856712,0.0149,2,1,1
314,1.1255444,1.14698925,1.13006562,1.1514375,0.01692363,-0.0258931,1631029861142,1631029860880,1631029856712,0.015,0,1,1
315,1.1253947,1.14698925,1.13016582,1.1514375,0.01682343,-0.0260428,1631029861604,1631029861362,1631029861467,0.0149,2,1,1
316,1.1253947,1.14698925,1.13018586,1.1514375,0.01680339,-0.0260428,1631029861647,1631029861415,1631029861467,0.0149,0,1,1
317,1.12547454,1.14698925,1.13018586,1.1514375,0.01680339,-0.02596296,1631029861932,1631029861684,1631029861467,0.0149,1,1,1
318,1.1253947,1.14698925,1.13018586,1.1514375,0.01680339,-0.0260428,1631029862033,1631029861784,1631029861467,0.0149,1,1,1
319,1.12566416,1.14698925,1.13079708,1.1514375,0.01619217,-0.02577334,1631029862144,1631029861883,1631029861467,0.0143,2,1,1
320,1.12568412,1.14698925,1.13124798,1.1514375,0.01574127,-0.02575338,1631029862235,1631029861983,1631029861467,0.0139,2,1,1
321,1.12580388,1.14698925,1.13124798,1.1514375,0.01574127,-0.02563362,1631029862326,1631029862082,1631029861467,0.0139,1,1,1
322,1.12562424,1.14698925,1.1320596,1.1514375,0.01492965,-0.02581326,1631029862425,1631029862157,1631029861467,0.0132,2,1,1
323,1.12570408,1.14698925,1.13119788,1.1514375,0.01579137,-0.02573342,1631029862536,1631029862264,1631029861467,0.014,2,1,1
324,1.12591366,1.14698925,1.1320596,1.1514375,0.01492965,-0.02552384,1631029862627,1631029862386,1631029861467,0.0132,2,1,1
325,1.12591366,1.14698925,1.13214978,1.1514375,0.01483947,-0.02552384,1631029863306,1631029863117,1631029861467,0.0131,0,1,1
326,1.12568412,1.14698925,1.13214978,1.1514375,0.01483947,-0.02575338,1631029863446,1631029863255,1631029861467,0.0131,1,1,1
327,1.12568412,1.14698925,1.13109768,1.1514375,0.01589157,-0.02575338,1631029863641,1631029863333,1631029863479,0.014,0,1,1
328,1.12568412,1.14698925,1.13114778,1.1514375,0.01584147,-0.02575338,1631029863720,1631029863466,1631029863479,0.014,0,1,1
329,1.12568412,1.14698925,1.13116782,1.1514375,0.01582143,-0.02575338,1631029863927,1631029863682,1631029863479,0.014,0,1,1
330,1.1253947,1.14698925,1.13079708,1.1514375,0.01619217,-0.0260428,1631029864148,1631029863874,1631029863479,0.0143,2,1,1
331,1.12586376,1.14698925,1.1320596,1.1514375,0.01492965,-0.02557374,1631029864224,1631029863977,1631029863479,0.0132,2,1,1
332,1.12565418,1.14698925,1.13349246,1.1514375,0.01349679,-0.02578332,1631029864338,1631029864086,1631029863479,0.0119,2,1,1
333,1.1289875,1.14698925,1.13387322,1.1514375,0.01311603,-0.02245,1631029864427,1631029864177,1631029863479,0.0116,2,1,1
334,1.12859828,1.14698925,1.135266,1.1514375,0.01172325,-0.02283922,1631029864525,1631029864285,1631029863479,0.0103,2,1,1
335,1.13129288,1.14698925,1.13643834,1.1514375,0.01055091,-0.02014462,1631029865084,1631029864871,1631029864485,0.0093,2,1,1
336,1.130734,1.14698925,1.13527602,1.1514375,0.01171323,-0.0207035,1631029868025,1631029867774,1631029867283,0.0103,0,1,1
337,1.12996554,1.14698925,1.13527602,1.1514375,0.01171323,-0.02147196,1631029868331,1631029868081,1631029867283,0.0103,1,1,1
338,1.130734,1.14698925,1.13527602,1.1514375,0.01171323,-0.0207035,1631029868438,1631029868158,1631029867283,0.0103,1,1,1
