Number,bayGate,bayBith,sellGate,sellBith,diffSell,diffBay,timeServer,timeGate,timeBith,percentBonus,bayOrSellGate,bayOrSellBith,init
1551,1.11445662,1.12103475,1.11912378,1.12520475,0.00191097,-0.01074813,1634294284812,1634294284554,1634294284408,0.0017,1,1,1
1552,1.11427698,1.12103475,1.11912378,1.12520475,0.00191097,-0.01092777,1634294284898,1634294284655,1634294284408,0.0017,1,1,1
1553,1.11437678,1.12103475,1.11912378,1.12520475,0.00191097,-0.01082797,1634294285304,1634294285057,1634294284408,0.0017,1,1,1
1554,1.11428696,1.12103475,1.11912378,1.12520475,0.00191097,-0.01091779,1634294285403,1634294285135,1634294284408,0.0017,1,1,1
1555,1.11447658,1.12103475,1.11912378,1.12520475,0.00191097,-0.01072817,1634294285497,1634294285254,1634294284408,0.0017,1,1,1
1556,1.11452648,1.12103475,1.11912378,1.12520475,0.00191097,-0.01067827,1634294285602,1634294285356,1634294284408,0.0017,1,1,1
1557,1.11432688,1.12103475,1.11911376,1.12520475,0.00192099,-0.01087787,1634294285710,1634294285457,1634294284408,0.0017,2,1,1
1558,1.11464624,1.12103475,1.11912378,1.12520475,0.00191097,-0.01055851,1634294286004,1634294285754,1634294284408,0.0017,2,1,1
1559,1.11463626,1.12103475,1.11912378,1.12520475,0.00191097,-0.01056849,1634294286108,1634294285857,1634294284408,0.0017,1,1,1
1560,1.11463626,1.12103475,1.11970494,1.12520475,0.00132981,-0.01056849,1634294286211,1634294285954,1634294284408,0.0012,0,1,1
1561,1.11464624,1.12103475,1.11967488,1.12520475,0.00135987,-0.01055851,1634294286702,1634294286457,1634294284408,0.0012,2,1,1
1562,1.11469614,1.12103475,1.11967488,1.12520475,0.00135987,-0.01050861,1634294286810,1634294286552,1634294284408,0.0012,1,1,1
1563,1.11470612,1.12103475,1.1196348,1.12520475,0.00139995,-0.01049863,1634294286914,1634294286658,1634294284408,0.0013,2,1,1
1564,1.11469614,1.12103475,1.11970494,1.12520475,0.00132981,-0.01050861,1634294287008,1634294286753,1634294284408,0.0012,2,1,1
1565,1.11469614,1.12103475,1.1196348,1.12520475,0.00139995,-0.01050861,1634294287111,1634294286853,1634294286952,0.0013,0,1,1
1566,1.11469614,1.12103475,1.11970494,1.12520475,0.00132981,-0.01050861,1634294287921,1634294287694,1634294287493,0.0012,0,1,1
1567,1.11477598,1.12103475,1.11970494,1.12520475,0.00132981,-0.01042877,1634294288210,1634294287966,1634294287493,0.0012,1,1,1
1568,1.11478596,1.12103475,1.11970494,1.12520475,0.00132981,-0.01041879,1634294288324,1634294288037,1634294287493,0.0012,1,1,1
1569,1.11478596,1.12103475,1.11969492,1.12520475,0.00133983,-0.01041879,1634294289106,1634294288845,1634294287493,0.0012,0,1,1
