Number,buyGate,buyBith,sellGate,sellBith,diffSell,diffBuy,timeServer,timeGate,timeBith,percentBonus,buyOrSellGate,buyOrSellBith,init
1102,1.13761022,1.07483574,1.14219984,1.09774046,-0.0673641,0.03986976,1634188893023,1634188892765,1634188892125,0.0363,0,1,1
1103,1.13748048,1.07483574,1.14234012,1.09774046,-0.06750438,0.03974002,1634188893115,1634188892858,1634188892125,0.0362,2,1,1
1104,1.13738268,1.07483574,1.14234012,1.09774046,-0.06750438,0.03964221,1634188893218,1634188892964,1634188892125,0.0361,1,1,1
1105,1.13745054,1.07483574,1.14230004,1.09774046,-0.0674643,0.03971008,1634188893522,1634188893264,1634188892125,0.0362,2,1,1
1106,1.13745054,1.07483574,1.14234012,1.09774046,-0.06750438,0.03971008,1634188893611,1634188893351,1634188893498,0.0362,0,1,1
1107,1.13743058,1.07483574,1.14234012,1.09774046,-0.06750438,0.03969012,1634188893724,1634188893465,1634188893498,0.0362,1,1,1
1108,1.13760024,1.07483574,1.14234012,1.09774046,-0.06750438,0.03985978,1634188895327,1634188895103,1634188893498,0.0363,1,1,1
1109,1.13760024,1.07483574,1.14219984,1.09774046,-0.0673641,0.03985978,1634188895721,1634188895443,1634188893498,0.0363,0,1,1
1110,1.13760024,1.07483574,1.14216978,1.09774046,-0.06733404,0.03985978,1634188895809,1634188895560,1634188893498,0.0363,0,1,1
1111,1.13751042,1.07483574,1.14216978,1.09774046,-0.06733404,0.03976996,1634188897811,1634188897562,1634188893498,0.0362,1,1,1
1112,1.1374206,1.07483574,1.14216978,1.09774046,-0.06733404,0.03968014,1634188897928,1634188897764,1634188893498,0.0361,1,1,1
1113,1.1374206,1.07483574,1.14213972,1.09774046,-0.06730398,0.03968014,1634188898312,1634188898063,1634188893498,0.0361,0,1,1
1114,1.1374206,1.07483574,1.14216978,1.09774046,-0.06733404,0.03968014,1634188898415,1634188898103,1634188893498,0.0361,0,1,1
1115,1.1374705,1.07483574,1.14216978,1.09774046,-0.06733404,0.03973004,1634188898708,1634188898447,1634188893498,0.0362,1,1,1
1116,1.1374705,1.07483574,1.14231006,1.09774046,-0.06747432,0.03973004,1634188899140,1634188898810,1634188893498,0.0362,0,1,1
1117,1.13751042,1.07483574,1.14231006,1.09774046,-0.06747432,0.03976996,1634188900431,1634188900252,1634188899592,0.0362,1,1,1
1118,1.1374206,1.07483574,1.14198942,1.11407085,-0.06715368,0.02334975,1634188904835,1634188903731,1634188904723,0.021,2,0,0
1119,1.1374206,1.1080575,1.14198942,1.11407085,-0.03393192,0.02334975,1634188904839,1634188903731,1634188904723,0.021,2,1,0
1120,1.1374206,1.1080575,1.1420295,1.11407085,-0.033972,0.02334975,1634188907520,1634188907264,1634188904723,0.021,0,1,1
1121,1.13746052,1.1080575,1.1420295,1.11407085,-0.033972,0.02338967,1634188907812,1634188907562,1634188907535,0.021,1,1,1
1122,1.1374206,1.1080575,1.1420295,1.11407085,-0.033972,0.02334975,1634188907925,1634188907642,1634188907535,0.021,1,1,1
1123,1.13744056,1.1080575,1.1420295,1.11407085,-0.033972,0.02336971,1634188908109,1634188907812,1634188907535,0.021,1,1,1
1124,1.13745054,1.1080575,1.1420295,1.11407085,-0.033972,0.02337969,1634188912018,1634188911756,1634188908967,0.021,1,1,1
1125,1.13743058,1.1080575,1.1420295,1.11407085,-0.033972,0.02335973,1634188913410,1634188913147,1634188913090,0.021,1,1,1
1126,1.13743058,1.1080575,1.14200946,1.11407085,-0.03395196,0.02335973,1634188913916,1634188913664,1634188913665,0.021,0,1,1
1127,1.13743058,1.1080575,1.14199944,1.11407085,-0.03394194,0.02335973,1634188914017,1634188913743,1634188913665,0.021,0,1,1
1128,1.1374206,1.1080575,1.14199944,1.11407085,-0.03394194,0.02334975,1634188916521,1634188916224,1634188915118,0.021,1,1,1
1129,1.13726092,1.1080575,1.1420295,1.11407085,-0.033972,0.02319007,1634188917306,1634188917068,1634188915118,0.0208,2,1,1
1130,1.13738068,1.1080575,1.1420295,1.11407085,-0.033972,0.02330983,1634188917510,1634188917244,1634188915118,0.0209,1,1,1
1131,1.13726092,1.1080575,1.14198942,1.11407085,-0.03393192,0.02319007,1634188917622,1634188917366,1634188915118,0.0208,2,1,1
1132,1.13735074,1.1080575,1.1419293,1.11407085,-0.0338718,0.02327989,1634188917917,1634188917667,1634188915118,0.0209,2,1,1
1133,1.13735074,1.1080575,1.1420295,1.11407085,-0.033972,0.02327989,1634188918015,1634188917718,1634188915118,0.0209,0,1,1
1134,1.13735074,1.1080575,1.14191928,1.11407085,-0.03386178,0.02327989,1634188918319,1634188918055,1634188915118,0.0209,0,1,1
1135,1.13735074,1.09756589,1.14191928,1.11407085,-0.04435339,0.02327989,1634188921480,1634188918055,1634188921369,0.0209,0,1,0
1136,1.1373208,1.07782051,1.14188922,1.1074626,-0.06406871,0.0298582,1634188963239,1634188961530,1634188963127,0.027,1,1,0
1137,1.1373208,1.07782051,1.14188922,1.10086436,-0.06406871,0.03645644,1634188963247,1634188961530,1634188963128,0.0331,1,0,0
1138,1.1373208,1.07782051,1.1419293,1.10086436,-0.06410879,0.03645644,1634188963318,1634188963042,1634188963128,0.0331,0,0,1
1139,1.1373208,1.07782051,1.14190926,1.10086436,-0.06408875,0.03645644,1634188963426,1634188963157,1634188963128,0.0331,0,0,1
1140,1.1373208,1.07782051,1.14189924,1.10086436,-0.06407873,0.03645644,1634188964312,1634188964036,1634188963128,0.0331,0,0,1
1141,1.1373208,1.07790037,1.14189924,1.10086436,-0.06399887,0.03645644,1634188970573,1634188964036,1634188970463,0.0331,0,1,0
1142,1.1373208,1.07791035,1.14189924,1.10086436,-0.06398889,0.03645644,1634188973106,1634188964036,1634188972993,0.0331,0,1,0
1143,1.1373208,1.07792033,1.14189924,1.10086436,-0.06397891,0.03645644,1634188974225,1634188964036,1634188974115,0.0331,0,1,0
1144,1.13726092,1.07792033,1.14189924,1.10086436,-0.06397891,0.03639656,1634188974605,1634188974279,1634188974115,0.0331,1,1,1
1145,1.13706132,1.07792033,1.14189924,1.10086436,-0.06397891,0.03619696,1634188975513,1634188975263,1634188974115,0.0329,1,1,1
1146,1.13706132,1.07792033,1.14188922,1.10086436,-0.06396889,0.03619696,1634188975610,1634188975294,1634188974115,0.0329,0,1,1
1147,1.13711122,1.07792033,1.14189924,1.10086436,-0.06397891,0.03624686,1634188976110,1634188975863,1634188974115,0.0329,2,1,1
1148,1.13721102,1.07792033,1.14186918,1.10086436,-0.06394885,0.03634666,1634188977310,1634188977045,1634188976663,0.033,2,1,1
1149,1.13721102,1.07792033,1.1418792,1.10086436,-0.06395887,0.03634666,1634188977424,1634188977142,1634188976663,0.033,0,1,1
1150,1.13729186,1.07792033,1.1420295,1.10086436,-0.06410917,0.0364275,1634188978612,1634188978366,1634188977385,0.0331,2,1,1
