Number,buyGate,buyBith,sellGate,sellBith,diffSell,diffBuy,timeServer,timeGate,timeBith,percentBonus,buyOrSellGate,buyOrSellBith,init
1352,1.13753138,1.1313866,1.1422299,1.13535743,-0.0108433,0.00217395,1634189353248,1634189353058,1634189352503,0.0019,2,1,1
1353,1.13759026,1.1313866,1.14224994,1.13535743,-0.01086334,0.00223283,1634189353350,1634189353144,1634189352503,0.002,2,1,1
1354,1.13753138,1.1313866,1.1421798,1.13535743,-0.0107932,0.00217395,1634189353507,1634189353267,1634189352503,0.0019,2,1,1
1355,1.13754036,1.1313866,1.1421798,1.13535743,-0.0107932,0.00218293,1634189354122,1634189353861,1634189352503,0.0019,1,1,1
1356,1.13755034,1.1313866,1.1421798,1.13535743,-0.0107932,0.00219291,1634189354324,1634189354045,1634189352503,0.0019,1,1,1
1357,1.13761022,1.1313866,1.1421798,1.13535743,-0.0107932,0.00225279,1634189355613,1634189355352,1634189352503,0.002,1,1,1
1358,1.1375703,1.1313866,1.1421798,1.13535743,-0.0107932,0.00221287,1634189355813,1634189355540,1634189352503,0.0019,1,1,1
1359,1.13761022,1.1313866,1.1421798,1.13535743,-0.0107932,0.00225279,1634189355915,1634189355628,1634189352503,0.002,1,1,1
1360,1.1375703,1.1313866,1.1421798,1.13535743,-0.0107932,0.00221287,1634189356010,1634189355732,1634189352503,0.0019,1,1,1
1361,1.13761022,1.1313866,1.1421798,1.13535743,-0.0107932,0.00225279,1634189356120,1634189355856,1634189352503,0.002,1,1,1
1362,1.1375703,1.1313866,1.1421798,1.13535743,-0.0107932,0.00221287,1634189356209,1634189355891,1634189352503,0.0019,1,1,1
1363,1.13761022,1.1313866,1.1421798,1.13535743,-0.0107932,0.00225279,1634189356906,1634189356589,1634189352503,0.002,1,1,1
1364,1.13754036,1.1313866,1.14215976,1.13535743,-0.01077316,0.00218293,1634189357217,1634189356960,1634189352503,0.0019,2,1,1
1365,1.13758028,1.1313866,1.14215976,1.13535743,-0.01077316,0.00222286,1634189358709,1634189358525,1634189358534,0.002,1,1,1
1366,1.13754036,1.1313866,1.1421297,1.13535743,-0.0107431,0.00218293,1634189358806,1634189358548,1634189358534,0.0019,2,1,1
1367,1.13754036,1.13166611,1.1421297,1.13535743,-0.01046359,0.00218293,1634189358931,1634189358548,1634189358818,0.0019,2,1,0
1368,1.13756032,1.13166611,1.1421297,1.13535743,-0.01046359,0.00220289,1634189359016,1634189358759,1634189358818,0.0019,1,1,1
1369,1.13755034,1.13166611,1.1421297,1.13535743,-0.01046359,0.00219291,1634189359209,1634189358961,1634189358818,0.0019,1,1,1
1370,1.13756032,1.13166611,1.1421297,1.13535743,-0.01046359,0.00220289,1634189359318,1634189359040,1634189358818,0.0019,1,1,1
1371,1.13756032,1.1313866,1.1421297,1.13535743,-0.0107431,0.00220289,1634189364818,1634189359040,1634189364699,0.0019,1,1,0
1372,1.13756032,1.1313866,1.14215976,1.13535743,-0.01077316,0.00220289,1634189364912,1634189364657,1634189364699,0.0019,0,1,1
1373,1.13756032,1.1313866,1.14259062,1.13535743,-0.01120402,0.00220289,1634189365015,1634189364761,1634189364699,0.0019,0,1,1
1374,1.13756032,1.1313866,1.14275094,1.13535743,-0.01136434,0.00220289,1634189365123,1634189364856,1634189364699,0.0019,0,1,1
1375,1.13761022,1.1313866,1.14275094,1.13535743,-0.01136434,0.00225279,1634189365218,1634189364965,1634189364699,0.002,1,1,1
1376,1.13771002,1.1313866,1.14281106,1.13535743,-0.01142446,0.0023526,1634189365720,1634189365454,1634189365512,0.0021,2,1,1
1377,1.13788966,1.1313866,1.14281106,1.13535743,-0.01142446,0.00253223,1634189365817,1634189365565,1634189365512,0.0022,1,1,1
1378,1.1378697,1.1313866,1.14281106,1.13535743,-0.01142446,0.00251227,1634189365906,1634189365658,1634189365512,0.0022,1,1,1
1379,1.13784974,1.1313866,1.14281106,1.13535743,-0.01142446,0.00249232,1634189366025,1634189365763,1634189365512,0.0022,1,1,1
1380,1.13815912,1.1313866,1.14274092,1.13535743,-0.01135432,0.00280169,1634189366109,1634189365847,1634189365512,0.0025,2,1,1
1381,1.1381691,1.1313866,1.14274092,1.13535743,-0.01135432,0.00281168,1634189366417,1634189366156,1634189365512,0.0025,1,1,1
1382,1.1381691,1.1313866,1.14281106,1.13535743,-0.01142446,0.00281168,1634189366608,1634189366307,1634189365512,0.0025,0,1,1
1383,1.1381691,1.1313866,1.14274092,1.13535743,-0.01135432,0.00281168,1634189366906,1634189366628,1634189365512,0.0025,0,1,1
1384,1.1381691,1.1313866,1.142781,1.13535743,-0.0113944,0.00281168,1634189367208,1634189366962,1634189365512,0.0025,0,1,1
1385,1.1381691,1.1313866,1.14279102,1.13535743,-0.01140442,0.00281168,1634189367308,1634189367064,1634189365512,0.0025,0,1,1
1386,1.13817908,1.1313866,1.14279102,1.13535743,-0.01140442,0.00282165,1634189367509,1634189367245,1634189365512,0.0025,1,1,1
1387,1.1381691,1.1313866,1.14279102,1.13535743,-0.01140442,0.00281168,1634189367610,1634189367367,1634189367460,0.0025,1,1,1
1388,1.1381691,1.1313866,1.14281106,1.13535743,-0.01142446,0.00281168,1634189369508,1634189369247,1634189367708,0.0025,0,1,1
1389,1.13817908,1.1313866,1.14280104,1.13535743,-0.01141444,0.00282165,1634189370120,1634189369834,1634189369834,0.0025,2,1,1
1390,1.1381691,1.1313866,1.14280104,1.13535743,-0.01141444,0.00281168,1634189371217,1634189370967,1634189369834,0.0025,1,1,1
1391,1.1381691,1.1313866,1.14279102,1.13535743,-0.01140442,0.00281168,1634189371317,1634189371064,1634189369834,0.0025,0,1,1
1392,1.13817908,1.1313866,1.14279102,1.13535743,-0.01140442,0.00282165,1634189371908,1634189371584,1634189369834,0.0025,1,1,1
1393,1.13817908,1.1313866,1.142781,1.13535743,-0.0113944,0.00282165,1634189372707,1634189372461,1634189369834,0.0025,0,1,1
1394,1.13817908,1.1313866,1.14279102,1.13535743,-0.01140442,0.00282165,1634189372907,1634189372663,1634189369834,0.0025,0,1,1
1395,1.138219,1.1313866,1.14279102,1.13535743,-0.01140442,0.00286158,1634189375822,1634189375528,1634189369834,0.0025,1,1,1
1396,1.1381691,1.1313866,1.14279102,1.13535743,-0.01140442,0.00281168,1634189377714,1634189377450,1634189369834,0.0025,1,1,1
1397,1.13814914,1.1313866,1.14275094,1.13535743,-0.01136434,0.00279172,1634189378512,1634189378246,1634189369834,0.0025,2,1,1
1398,1.13814914,1.1313866,1.14274092,1.13535743,-0.01135432,0.00279172,1634189378611,1634189378350,1634189369834,0.0025,0,1,1
1399,1.13814914,1.1313866,1.14279102,1.13535743,-0.01140442,0.00279172,1634189378724,1634189378435,1634189369834,0.0025,0,1,1
1400,1.13814914,1.1313866,1.14272088,1.13535743,-0.01133428,0.00279172,1634189379217,1634189378966,1634189369834,0.0025,0,1,1
1401,1.13814914,1.1313866,1.14279102,1.13535743,-0.01140442,0.00279172,1634189379316,1634189378980,1634189369834,0.0025,0,1,1
