Number,buyGate,buyBith,sellGate,sellBith,diffSell,diffBuy,timeServer,timeGate,timeBith,percentBonus,buyOrSellGate,buyOrSellBith,init
802,1.14035472,1.08416938,1.14522588,1.13401575,-0.0610565,0.00633897,1634188517183,1634188516820,1634188517064,0.0056,1,1,0
803,1.14035472,1.08416938,1.14504552,1.13401575,-0.06087614,0.00633897,1634188517222,1634188516964,1634188517064,0.0056,0,1,1
804,1.13985572,1.08418934,1.14457458,1.13400574,-0.06038524,0.00584998,1634188561497,1634188560818,1634188561390,0.0052,1,1,0
805,1.13979584,1.08418934,1.14457458,1.13400574,-0.06038524,0.0057901,1634188562901,1634188562663,1634188562432,0.0051,1,1,1
806,1.13979584,1.08418934,1.14452448,1.13400574,-0.06033514,0.0057901,1634188562957,1634188562753,1634188562432,0.0051,0,1,1
807,1.13973596,1.08418934,1.14445434,1.13400574,-0.060265,0.00573022,1634188563918,1634188563658,1634188563717,0.0051,2,1,1
808,1.13973596,1.08418934,1.14457458,1.13400574,-0.06038524,0.00573022,1634188564010,1634188563764,1634188563717,0.0051,0,1,1
809,1.13973596,1.08418934,1.14454452,1.13400574,-0.06035518,0.00573022,1634188564508,1634188564237,1634188563717,0.0051,0,1,1
810,1.13978586,1.08418934,1.14454452,1.13400574,-0.06035518,0.00578012,1634188564609,1634188564336,1634188563717,0.0051,1,1,1
811,1.13975592,1.08418934,1.14454452,1.13400574,-0.06035518,0.00575018,1634188565719,1634188565464,1634188563717,0.0051,1,1,1
812,1.13995552,1.08418934,1.14454452,1.13400574,-0.06035518,0.00594978,1634188565925,1634188565653,1634188563717,0.0052,1,1,1
813,1.13997548,1.08418934,1.14457458,1.13400574,-0.06038524,0.00596974,1634188566016,1634188565765,1634188563717,0.0053,2,1,1
814,1.13998546,1.08418934,1.14482508,1.13400574,-0.06063574,0.00597972,1634188566114,1634188565864,1634188563717,0.0053,2,1,1
815,1.13999544,1.08418934,1.14482508,1.13400574,-0.06063574,0.0059897,1634188566505,1634188566142,1634188563717,0.0053,1,1,1
816,1.14003536,1.08418934,1.14482508,1.13400574,-0.06063574,0.00602962,1634188566621,1634188566341,1634188563717,0.0053,1,1,1
817,1.14017508,1.08418934,1.14482508,1.13400574,-0.06063574,0.00616934,1634188566841,1634188566645,1634188563717,0.0054,1,1,1
818,1.14017508,1.08418934,1.14479502,1.13400574,-0.06060568,0.00616934,1634188567219,1634188566926,1634188563717,0.0054,0,1,1
819,1.14017508,1.08418934,1.14482508,1.13400574,-0.06063574,0.00616934,1634188567613,1634188567335,1634188567417,0.0054,0,1,1
820,1.140215,1.08418934,1.14482508,1.13400574,-0.06063574,0.00620926,1634188568025,1634188567736,1634188567417,0.0055,1,1,1
821,1.14024494,1.08418934,1.14482508,1.13400574,-0.06063574,0.0062392,1634188568425,1634188568162,1634188567989,0.0055,1,1,1
822,1.140215,1.08418934,1.14482508,1.13400574,-0.06063574,0.00620926,1634188568522,1634188568248,1634188567989,0.0055,1,1,1
823,1.14023496,1.08418934,1.14482508,1.13400574,-0.06063574,0.00622922,1634188569619,1634188569362,1634188567989,0.0055,1,1,1
824,1.14023496,1.08417936,1.14482508,1.13400574,-0.06064572,0.00622922,1634188569945,1634188569362,1634188569837,0.0055,1,1,0
825,1.14023496,1.08417936,1.14482508,1.08744761,-0.06064572,0.05278735,1634188569951,1634188569362,1634188569840,0.0485,1,0,0
826,1.14024494,1.08417936,1.14482508,1.08744761,-0.06064572,0.05279733,1634188570816,1634188570555,1634188570296,0.0486,1,0,1
827,1.14023496,1.08417936,1.14482508,1.08744761,-0.06064572,0.05278735,1634188573720,1634188573452,1634188573323,0.0485,1,0,1
828,1.14022498,1.08417936,1.14481506,1.08744761,-0.0606357,0.05277737,1634188576925,1634188576658,1634188576400,0.0485,2,0,1
829,1.14022498,1.08417936,1.14480504,1.08744761,-0.06062568,0.05277737,1634188578113,1634188577867,1634188577877,0.0485,0,0,1
830,1.14017508,1.08417936,1.14480504,1.08744761,-0.06062568,0.05272747,1634188578308,1634188578054,1634188577877,0.0485,1,0,1
831,1.14007528,1.08417936,1.14480504,1.08744761,-0.06062568,0.05262767,1634188578430,1634188578243,1634188577877,0.0484,1,0,1
832,1.1400653,1.08417936,1.14480504,1.08744761,-0.06062568,0.05261769,1634188578811,1634188578567,1634188577877,0.0484,1,0,1
833,1.13999544,1.08417936,1.14469482,1.08744761,-0.06051546,0.05254783,1634188578910,1634188578658,1634188577877,0.0483,2,0,1
