Number,bayGate,bayBith,sellGate,sellBith,diffSell,diffBay,timeServer,timeGate,timeBith,percentBonus,bayOrSellGate,bayOrSellBith,init
202,1.13011524,1.14698925,1.13530608,1.1514375,0.01168317,-0.02132226,1631029842289,1631029841977,1631029841420,0.0103,0,1,1
203,1.13019508,1.14698925,1.13530608,1.1514375,0.01168317,-0.02124242,1631029842334,1631029842066,1631029841420,0.0103,1,1,1
204,1.13011524,1.14698925,1.13512572,1.1514375,0.01186353,-0.02132226,1631029842420,1631029842168,1631029841420,0.0105,2,1,1
205,1.13029488,1.14698925,1.13512572,1.1514375,0.01186353,-0.02114262,1631029842539,1631029842276,1631029841420,0.0105,1,1,1
206,1.13061424,1.14698925,1.13570688,1.1514375,0.01128237,-0.02082326,1631029843076,1631029842889,1631029842576,0.0099,2,1,1
207,1.13014518,1.14698925,1.1356167,1.1514375,0.01137255,-0.02129232,1631029843226,1631029842982,1631029842576,0.01,2,1,1
208,1.13046454,1.14698925,1.1368692,1.1514375,0.01012005,-0.02097296,1631029843327,1631029843073,1631029842576,0.0089,2,1,1
209,1.13046454,1.14698925,1.1369193,1.1514375,0.01006995,-0.02097296,1631029843422,1631029843179,1631029842576,0.0089,0,1,1
210,1.13079388,1.14698925,1.1369193,1.1514375,0.01006995,-0.02064362,1631029843536,1631029843281,1631029842576,0.0089,1,1,1
211,1.13046454,1.14698925,1.1369193,1.1514375,0.01006995,-0.02097296,1631029843622,1631029843304,1631029842576,0.0089,1,1,1
212,1.13059428,1.14698925,1.1369193,1.1514375,0.01006995,-0.02084322,1631029843833,1631029843577,1631029843730,0.0089,1,1,1
213,1.13097352,1.14698925,1.1361177,1.1514375,0.01087155,-0.02046398,1631029844328,1631029844081,1631029843730,0.0096,0,1,1
214,1.131233,1.14698925,1.13577702,1.1514375,0.01121223,-0.0202045,1631029844923,1631029844683,1631029844763,0.0099,2,1,1
215,1.13112322,1.14698925,1.13577702,1.1514375,0.01121223,-0.02031428,1631029844973,1631029844804,1631029844763,0.0099,1,1,1
216,1.13014518,1.14698925,1.1356668,1.1514375,0.01132245,-0.02129232,1631029845226,1631029844879,1631029844763,0.01,2,1,1
217,1.13011524,1.14698925,1.13565678,1.1514375,0.01133247,-0.02132226,1631029845280,1631029844947,1631029844763,0.01,2,1,1
218,1.13011524,1.14698925,1.1356668,1.1514375,0.01132245,-0.02132226,1631029845619,1631029845386,1631029845459,0.01,0,1,1
219,1.1301352,1.14698925,1.1356668,1.1514375,0.01132245,-0.0213023,1631029845722,1631029845445,1631029845459,0.01,1,1,1
220,1.1301352,1.14698925,1.13577702,1.1514375,0.01121223,-0.0213023,1631029845918,1631029845642,1631029845459,0.0099,0,1,1
221,1.13011524,1.14698925,1.13490528,1.1514375,0.01208397,-0.02132226,1631029846135,1631029845888,1631029845459,0.0106,2,1,1
222,1.13011524,1.14698925,1.13545638,1.1514375,0.01153287,-0.02132226,1631029846304,1631029846070,1631029845459,0.0102,0,1,1
223,1.13011524,1.14698925,1.13605758,1.1514375,0.01093167,-0.02132226,1631029846815,1631029846575,1631029845459,0.0096,0,1,1
224,1.13011524,1.14698925,1.13550648,1.1514375,0.01148277,-0.02132226,1631029847037,1631029846785,1631029845459,0.0101,0,1,1
225,1.13044458,1.14698925,1.13554656,1.1514375,0.01144269,-0.02099292,1631029847146,1631029846888,1631029845459,0.0101,2,1,1
226,1.13049448,1.14698925,1.13562672,1.1514375,0.01136253,-0.02094302,1631029847219,1631029846989,1631029845459,0.01,2,1,1
227,1.13029488,1.14698925,1.13575698,1.1514375,0.01123227,-0.02114262,1631029847334,1631029847086,1631029845459,0.0099,2,1,1
228,1.13054438,1.14698925,1.136769,1.1514375,0.01022025,-0.02089312,1631029847432,1631029847172,1631029845459,0.009,2,1,1
229,1.13040466,1.14698925,1.13655858,1.1514375,0.01043067,-0.02103284,1631029847534,1631029847289,1631029845459,0.0092,2,1,1
230,1.13054438,1.14698925,1.13555658,1.1514375,0.01143267,-0.02089312,1631029847643,1631029847388,1631029845459,0.0101,2,1,1
231,1.13054438,1.14698925,1.13655858,1.1514375,0.01043067,-0.02089312,1631029847723,1631029847471,1631029845459,0.0092,0,1,1
232,1.13054438,1.14698925,1.13550648,1.1514375,0.01148277,-0.02089312,1631029847818,1631029847582,1631029845459,0.0101,0,1,1
233,1.13054438,1.14698925,1.13655858,1.1514375,0.01043067,-0.02089312,1631029847920,1631029847680,1631029845459,0.0092,0,1,1
234,1.13054438,1.14698925,1.13560668,1.1514375,0.01138257,-0.02089312,1631029848076,1631029847753,1631029845459,0.01,0,1,1
235,1.13054438,1.14699923,1.13560668,1.1514375,0.01139255,-0.02089312,1631029848383,1631029847753,1631029848281,0.01,0,1,0
236,1.13011524,1.14699923,1.13530608,1.1514375,0.01169315,-0.02132226,1631029848538,1631029848258,1631029848281,0.0103,2,1,1
237,1.1304845,1.14699923,1.13622792,1.1514375,0.01077131,-0.020953,1631029848719,1631029848478,1631029848281,0.0095,2,1,1
238,1.13011524,1.14699923,1.13508564,1.1514375,0.01191359,-0.02132226,1631029848835,1631029848578,1631029848281,0.0105,2,1,1
239,1.1300354,1.14699923,1.13495538,1.1514375,0.01204385,-0.0214021,1631029848923,1631029848687,1631029848281,0.0106,2,1,1
240,1.12999548,1.14699923,1.13510568,1.1514375,0.01189355,-0.02144202,1631029849028,1631029848762,1631029848281,0.0105,2,1,1
241,1.12995556,1.14699923,1.13530608,1.1514375,0.01169315,-0.02148194,1631029849135,1631029848884,1631029848281,0.0103,2,1,1
242,1.13011524,1.14699923,1.135266,1.1514375,0.01173323,-0.02132226,1631029849225,1631029848982,1631029848281,0.0103,2,1,1
243,1.13036474,1.14699923,1.13550648,1.1514375,0.01149275,-0.02107276,1631029849332,1631029849077,1631029848281,0.0101,2,1,1
244,1.1302849,1.14699923,1.13530608,1.1514375,0.01169315,-0.0211526,1631029849433,1631029849180,1631029848281,0.0103,2,1,1
245,1.13046454,1.14699923,1.13530608,1.1514375,0.01169315,-0.02097296,1631029849522,1631029849258,1631029848281,0.0103,1,1,1
246,1.12995556,1.14699923,1.13505558,1.1514375,0.01194365,-0.02148194,1631029849632,1631029849387,1631029848281,0.0105,2,1,1
247,1.1299356,1.14699923,1.13475498,1.1514375,0.01224425,-0.0215019,1631029850072,1631029849885,1631029848281,0.0108,2,1,1
248,1.1299356,1.14699923,1.13470488,1.1514375,0.01229435,-0.0215019,1631029850159,1631029849984,1631029848281,0.0108,0,1,1
249,1.12985576,1.14699923,1.13465478,1.1514375,0.01234445,-0.02158174,1631029850345,1631029850178,1631029848281,0.0109,2,1,1
250,1.12985576,1.14699923,1.1359674,1.1514375,0.01103183,-0.02158174,1631029850539,1631029850276,1631029848281,0.0097,0,1,1
