Number,buyGate,buyBith,sellGate,sellBith,diffSell,diffBuy,timeServer,timeGate,timeBith,percentBonus,buyOrSellGate,buyOrSellBith,init
102,1.06155264,1.06702942,1.06586648,1.08332246,0.00116295,-0.02176982,1633662769965,1633662769766,1633662769246,0.0011,1,1,1
103,1.06153268,1.06702942,1.06586648,1.08332246,0.00116295,-0.02178978,1633662770065,1633662769841,1633662769246,0.0011,1,1,1
104,1.06153368,1.06702942,1.06586648,1.08332246,0.00116295,-0.02178878,1633662771156,1633662770962,1633662769246,0.0011,1,1,1
105,1.06153368,1.06702942,1.06586648,1.08160031,0.00116295,-0.02006663,1633662771164,1633662770962,1633662771050,0.0011,1,0,0
106,1.06173228,1.06702942,1.06599774,1.0815903,0.00103168,-0.01985802,1633662784567,1633662784365,1633662783459,0.001,0,0,1
107,1.06163248,1.06702942,1.06591758,1.0815903,0.00111184,-0.01995782,1633662788468,1633662788254,1633662783459,0.001,2,0,1
108,1.06153368,1.06702942,1.06584744,1.0815903,0.00118198,-0.02005662,1633662790753,1633662790536,1633662783459,0.0011,2,0,1
109,1.06093388,1.06712925,1.0653254,1.08133999,0.00180385,-0.02040611,1633663112191,1633663111659,1633663112083,0.0017,1,0,0
110,1.06104366,1.06712925,1.0653254,1.08133999,0.00180385,-0.02029633,1633663112469,1633663112268,1633663112220,0.0017,1,0,1
111,1.06106362,1.06712925,1.0653254,1.08133999,0.00180385,-0.02027637,1633663115978,1633663115765,1633663112220,0.0017,1,0,1
112,1.06104366,1.06712925,1.0653254,1.08133999,0.00180385,-0.02029633,1633663116072,1633663115854,1633663112220,0.0017,1,0,1
113,1.06106362,1.06712925,1.0653254,1.08133999,0.00180385,-0.02027637,1633663116159,1633663115945,1633663112220,0.0017,1,0,1
114,1.06104366,1.06712925,1.0653254,1.08133999,0.00180385,-0.02029633,1633663116263,1633663116062,1633663112220,0.0017,1,0,1
115,1.06106362,1.06712925,1.0653254,1.08133999,0.00180385,-0.02027637,1633663116355,1633663116140,1633663112220,0.0017,1,0,1
116,1.06104366,1.06712925,1.0653254,1.08133999,0.00180385,-0.02029633,1633663116554,1633663116359,1633663112220,0.0017,1,0,1
117,1.06104366,1.06712925,1.06531638,1.08133999,0.00181287,-0.02029633,1633663117562,1633663117369,1633663112220,0.0017,0,0,1
118,1.06104466,1.06712925,1.06531638,1.08133999,0.00181287,-0.02029533,1633663120472,1633663120254,1633663119161,0.0017,1,0,1
119,1.06104366,1.06712925,1.06531638,1.08133999,0.00181287,-0.02029633,1633663120572,1633663120302,1633663119161,0.0017,1,0,1
120,1.060874,1.06712925,1.06531638,1.08133999,0.00181287,-0.02046599,1633663121373,1633663121144,1633663119161,0.0017,1,0,1
121,1.06089396,1.06712925,1.06530636,1.08133999,0.00182289,-0.02044603,1633663121467,1633663121222,1633663119161,0.0017,2,0,1
122,1.06096382,1.06712925,1.0653254,1.08133999,0.00180385,-0.02037617,1633663124153,1633663123954,1633663119161,0.0017,2,0,1
123,1.06106362,1.06712925,1.0653254,1.08133999,0.00180385,-0.02027637,1633663124567,1633663124353,1633663119161,0.0017,1,0,1
124,1.06101372,1.06712925,1.06553582,1.08133999,0.00159343,-0.02032627,1633663124653,1633663124439,1633663119161,0.0015,2,0,1
125,1.0610237,1.06712925,1.06553582,1.08133999,0.00159343,-0.02031629,1633663124770,1633663124539,1633663119161,0.0015,1,0,1
126,1.0612233,1.06712925,1.06553582,1.08133999,0.00159343,-0.02011669,1633663124852,1633663124646,1633663119161,0.0015,1,0,1
127,1.0600257,1.0663606,1.0645248,1.08135,0.0018358,-0.0213243,1633663534763,1633663529827,1633663534658,0.0017,1,1,0
128,1.06004566,1.0663606,1.0645238,1.08135,0.0018368,-0.02130434,1633663538566,1633663538367,1633663534658,0.0017,2,1,1
129,1.06034506,1.0663606,1.064625,1.08135,0.0017356,-0.02100494,1633663538660,1633663538453,1633663534658,0.0016,2,1,1
130,1.06034506,1.0663606,1.064624,1.08135,0.0017366,-0.02100494,1633663538753,1633663538553,1633663534658,0.0016,0,1,1
131,1.06039496,1.0663606,1.06490556,1.08135,0.00145504,-0.02095504,1633663538860,1633663538641,1633663534658,0.0014,2,1,1
132,1.06039496,1.0663606,1.06491558,1.08135,0.00144502,-0.02095504,1633663538973,1633663538747,1633663534658,0.0014,0,1,1
133,1.06045484,1.0663606,1.06491558,1.08135,0.00144502,-0.02089516,1633663539155,1633663538947,1633663534658,0.0014,1,1,1
134,1.06044486,1.0663606,1.06491558,1.08135,0.00144502,-0.02090514,1633663542054,1633663541837,1633663539953,0.0014,1,1,1
135,1.06026522,1.0663606,1.06491558,1.08135,0.00144502,-0.02108478,1633663542369,1633663542153,1633663539953,0.0014,1,1,1
136,1.060375,1.0663606,1.06491558,1.08135,0.00144502,-0.020975,1633663543646,1633663543103,1633663543308,0.0014,1,1,1
137,1.06026522,1.0663606,1.06491558,1.08135,0.00144502,-0.02108478,1633663544448,1633663544248,1633663543838,0.0014,1,1,1
138,1.06026522,1.0663606,1.06484544,1.08135,0.00151516,-0.02108478,1633663544567,1633663544358,1633663543838,0.0014,0,1,1
139,1.06026522,1.0663606,1.06488552,1.08135,0.00147508,-0.02108478,1633663544664,1633663544424,1633663543838,0.0014,0,1,1
140,1.06028518,1.0663606,1.06488552,1.08135,0.00147508,-0.02106482,1633663545861,1633663545632,1633663545715,0.0014,1,1,1
