Number,buyGate,buyBith,sellGate,sellBith,diffSell,diffBuy,timeServer,timeGate,timeBith,percentBonus,buyOrSellGate,buyOrSellBith,init
551,1.0489978,1.06643048,1.0542042,1.07353024,0.01222627,-0.02453244,1631262811680,1631262811387,1631262811487,0.0116,0,0,1
552,1.06405762,1.098075,1.0685829,1.11038625,0.0294921,-0.04632863,1631407235896,1631407235553,1631407235722,0.0276,0,1,0
553,1.06405762,1.098075,1.06856286,1.11038625,0.02951214,-0.04632863,1631407236052,1631407235885,1631407235722,0.0276,0,1,1
554,1.06405762,1.098075,1.0685829,1.11038625,0.0294921,-0.04632863,1631407236550,1631407236331,1631407235722,0.0276,0,1,1
555,1.06405762,1.098075,1.0685828,1.11038625,0.0294922,-0.04632863,1631407237548,1631407237369,1631407235722,0.0276,0,1,1
556,1.06405762,1.098075,1.0685829,1.11038625,0.0294921,-0.04632863,1631407237743,1631407237457,1631407235722,0.0276,0,1,1
557,1.06410752,1.098075,1.06864302,1.11038625,0.02943198,-0.04627873,1631407237860,1631407237685,1631407235722,0.0275,2,1,1
558,1.06410752,1.098075,1.06890354,1.11038625,0.02917146,-0.04627873,1631407237952,1631407237795,1631407237782,0.0273,0,1,1
559,1.06410752,1.098075,1.06884342,1.11038625,0.02923158,-0.04627873,1631407238149,1631407237964,1631407237782,0.0273,0,1,1
560,1.0615726,1.09021877,1.0662282,1.09936249,0.02399057,-0.03778989,1631407494738,1631407493586,1631407494629,0.0225,2,1,0
561,1.06220134,1.09021877,1.06663902,1.09936249,0.02357975,-0.03716115,1631407495192,1631407494990,1631407494706,0.0221,2,1,1
562,1.06221132,1.09021877,1.06663902,1.09936249,0.02357975,-0.03715117,1631407495354,1631407495180,1631407494706,0.0221,1,1,1
563,1.0622213,1.09021877,1.06663902,1.09936249,0.02357975,-0.03714119,1631407496455,1631407496279,1631407494706,0.0221,1,1,1
564,1.06223128,1.09021877,1.06663902,1.09936249,0.02357975,-0.03713121,1631407497362,1631407497102,1631407494706,0.0221,1,1,1
565,1.06224126,1.09021877,1.06663902,1.09936249,0.02357975,-0.03712123,1631407499081,1631407498829,1631407497551,0.0221,1,1,1
566,1.06225124,1.09021877,1.06663902,1.09936249,0.02357975,-0.03711125,1631407499460,1631407499294,1631407497551,0.0221,1,1,1
