Number,buyGate,buyBith,sellGate,sellBith,diffSell,diffBuy,timeServer,timeGate,timeBith,percentBonus,buyOrSellGate,buyOrSellBith,init
951,1.13933676,1.08418934,1.14407358,1.1109069,-0.05988424,0.02842986,1634188620221,1634188619949,1634188619932,0.0256,0,0,1
952,1.13927688,1.08418934,1.1441337,1.1109069,-0.05994436,0.02836998,1634188620307,1634188620047,1634188619932,0.0255,2,0,1
953,1.139217,1.08418934,1.1441337,1.1109069,-0.05994436,0.0283101,1634188620410,1634188620156,1634188619932,0.0255,1,0,1
954,1.139217,1.08418934,1.1440335,1.1109069,-0.05984416,0.0283101,1634188620709,1634188620440,1634188620479,0.0255,0,0,1
955,1.139217,1.08418934,1.14411366,1.1109069,-0.05992432,0.0283101,1634188620815,1634188620557,1634188620677,0.0255,0,0,1
956,1.13905732,1.08418934,1.14411366,1.1109069,-0.05992432,0.02815042,1634188620919,1634188620654,1634188620677,0.0253,1,0,1
957,1.13905732,1.08418934,1.14391326,1.1109069,-0.05972392,0.02815042,1634188621211,1634188620948,1634188620677,0.0253,0,0,1
958,1.13905732,1.08418934,1.14411366,1.1109069,-0.05992432,0.02815042,1634188621309,1634188621052,1634188620677,0.0253,0,0,1
959,1.13903736,1.08418934,1.14370284,1.1109069,-0.0595135,0.02813046,1634188621418,1634188621165,1634188620677,0.0253,2,0,1
960,1.13903736,1.08418934,1.1436327,1.1109069,-0.05944336,0.02813046,1634188621528,1634188621266,1634188620677,0.0253,0,0,1
961,1.13903736,1.08418934,1.14370284,1.1109069,-0.0595135,0.02813046,1634188621614,1634188621358,1634188621494,0.0253,0,0,1
962,1.13909724,1.08418934,1.14370284,1.1109069,-0.0595135,0.02819034,1634188621716,1634188621463,1634188621494,0.0254,1,0,1
963,1.13909724,1.08418934,1.14367278,1.1109069,-0.05948344,0.02819034,1634188621819,1634188621565,1634188621494,0.0254,0,0,1
964,1.13889764,1.08418934,1.14367278,1.1109069,-0.05948344,0.02799074,1634188621908,1634188621666,1634188621494,0.0252,1,0,1
965,1.13892758,1.08418934,1.14365274,1.1109069,-0.0594634,0.02802068,1634188623347,1634188623152,1634188622862,0.0252,2,0,1
966,1.13892758,1.08418934,1.14370284,1.1109069,-0.0595135,0.02802068,1634188624222,1634188623941,1634188622862,0.0252,0,0,1
967,1.13907728,1.08418934,1.14365274,1.1109069,-0.0594634,0.02817038,1634188625906,1634188625666,1634188625347,0.0254,2,0,1
968,1.13907728,1.08418934,1.14365274,1.11091691,-0.0594634,0.02816037,1634188628455,1634188625666,1634188628343,0.0253,2,0,0
969,1.13909724,1.08418934,1.14382308,1.11091691,-0.05963374,0.02818033,1634188629311,1634188629058,1634188628346,0.0254,2,0,1
970,1.13905732,1.08418934,1.14364272,1.11091691,-0.05945338,0.02814041,1634188629421,1634188629165,1634188628346,0.0253,2,0,1
971,1.1390673,1.08418934,1.14364272,1.11091691,-0.05945338,0.02815039,1634188629518,1634188629252,1634188628346,0.0253,1,0,1
972,1.13905732,1.08418934,1.14364272,1.11091691,-0.05945338,0.02814041,1634188629621,1634188629321,1634188628346,0.0253,1,0,1
