Number,buyGate,buyBith,sellGate,sellBith,diffSell,diffBuy,timeServer,timeGate,timeBith,percentBonus,buyOrSellGate,buyOrSellBith,init
851,1.13968606,1.08417936,1.14445434,1.08744761,-0.06027498,0.05223845,1634188584819,1634188584555,1634188583301,0.048,1,0,1
852,1.13968606,1.08417936,1.14437418,1.08744761,-0.06019482,0.05223845,1634188584919,1634188584667,1634188584722,0.048,0,0,1
853,1.139716,1.08417936,1.14445434,1.08744761,-0.06027498,0.05226839,1634188585030,1634188584760,1634188584914,0.0481,2,0,1
854,1.13987568,1.08417936,1.14445434,1.08744761,-0.06027498,0.05242807,1634188586314,1634188586093,1634188585996,0.0482,1,0,1
855,1.13987568,1.08417936,1.14445434,1.13390561,-0.06027498,0.00597007,1634188586474,1634188586093,1634188586365,0.0053,1,0,0
856,1.13987668,1.08417936,1.14480504,1.13390561,-0.06062568,0.00597107,1634188588409,1634188588165,1634188587082,0.0053,2,0,1
857,1.13987568,1.08417936,1.14480504,1.13390561,-0.06062568,0.00597007,1634188588522,1634188588258,1634188587082,0.0053,1,0,1
858,1.14007528,1.08417936,1.14474492,1.13390561,-0.06056556,0.00616967,1634188588620,1634188588368,1634188587082,0.0054,2,0,1
859,1.13987568,1.08417936,1.14445434,1.13390561,-0.06027498,0.00597007,1634188588722,1634188588454,1634188587082,0.0053,2,0,1
860,1.13987568,1.08417936,1.14480504,1.13390561,-0.06062568,0.00597007,1634188589113,1634188588860,1634188587082,0.0053,0,0,1
861,1.13987568,1.08417936,1.14461466,1.13390561,-0.0604353,0.00597007,1634188589207,1634188588952,1634188587082,0.0053,0,0,1
862,1.13987568,1.08417936,1.14480504,1.13390561,-0.06062568,0.00597007,1634188589306,1634188589035,1634188587082,0.0053,0,0,1
863,1.13987568,1.08417936,1.14460464,1.13390561,-0.06042528,0.00597007,1634188589420,1634188589149,1634188587082,0.0053,0,0,1
864,1.13987568,1.08417936,1.14459462,1.13390561,-0.06041526,0.00597007,1634188589718,1634188589456,1634188587082,0.0053,0,0,1
865,1.13988566,1.08417936,1.14459462,1.13390561,-0.06041526,0.00598005,1634188589924,1634188589662,1634188587082,0.0053,1,0,1
866,1.14010522,1.08417936,1.14474492,1.13390561,-0.06056556,0.00619961,1634188591443,1634188591170,1634188591239,0.0055,2,0,1
867,1.14010522,1.08417936,1.14480504,1.13390561,-0.06062568,0.00619961,1634188591618,1634188591409,1634188591239,0.0055,0,0,1
868,1.14017508,1.08417936,1.14480504,1.13390561,-0.06062568,0.00626947,1634188591728,1634188591466,1634188591239,0.0055,1,0,1
869,1.14022498,1.08417936,1.14480504,1.13390561,-0.06062568,0.00631937,1634188591874,1634188591648,1634188591239,0.0056,1,0,1
870,1.14012518,1.08417936,1.14480504,1.13390561,-0.06062568,0.00621957,1634188593116,1634188592842,1634188592864,0.0055,1,0,1
871,1.14017508,1.08417936,1.14480504,1.13390561,-0.06062568,0.00626947,1634188593313,1634188593061,1634188593158,0.0055,1,0,1
872,1.14017508,1.08417936,1.14479502,1.13390561,-0.06061566,0.00626947,1634188594106,1634188593859,1634188593541,0.0055,0,0,1
873,1.14017508,1.08417936,1.14477498,1.13390561,-0.06059562,0.00626947,1634188594317,1634188594062,1634188593541,0.0055,0,0,1
874,1.14000542,1.08417936,1.14467478,1.13390561,-0.06049542,0.00609981,1634188597114,1634188596868,1634188595281,0.0054,2,0,1
875,1.13995552,1.08417936,1.14467478,1.13390561,-0.06049542,0.00604991,1634188597141,1634188596958,1634188595281,0.0053,1,0,1
876,1.13995552,1.08417936,1.14472488,1.13390561,-0.06054552,0.00604991,1634188597323,1634188597058,1634188595281,0.0053,0,0,1
877,1.13995552,1.08417936,1.14479502,1.13390561,-0.06061566,0.00604991,1634188597418,1634188597145,1634188595281,0.0053,0,0,1
878,1.14003536,1.08417936,1.14479502,1.13390561,-0.06061566,0.00612975,1634188597508,1634188597251,1634188595281,0.0054,1,0,1
879,1.14003536,1.08417936,1.14465474,1.13390561,-0.06047538,0.00612975,1634188597617,1634188597343,1634188595281,0.0054,0,0,1
880,1.14003536,1.08417936,1.14479502,1.13390561,-0.06061566,0.00612975,1634188597709,1634188597458,1634188595281,0.0054,0,0,1
881,1.14003536,1.08417936,1.14467478,1.13390561,-0.06049542,0.00612975,1634188597914,1634188597600,1634188595281,0.0054,0,0,1
882,1.1399655,1.08417936,1.14465474,1.13390561,-0.06047538,0.00605989,1634188598022,1634188597757,1634188595281,0.0053,2,0,1
883,1.1399655,1.08417936,1.14479502,1.13390561,-0.06061566,0.00605989,1634188598115,1634188597867,1634188595281,0.0053,0,0,1
884,1.1399655,1.08417936,1.14464472,1.13390561,-0.06046536,0.00605989,1634188598419,1634188598164,1634188598308,0.0053,0,0,1
885,1.1399655,1.08417936,1.14467478,1.13390561,-0.06049542,0.00605989,1634188598517,1634188598241,1634188598308,0.0053,0,0,1
886,1.1399655,1.08417936,1.14465474,1.13390561,-0.06047538,0.00605989,1634188598623,1634188598299,1634188598308,0.0053,0,0,1
887,1.13987568,1.08417936,1.14465474,1.13390561,-0.06047538,0.00597007,1634188599618,1634188599354,1634188598826,0.0053,1,0,1
888,1.1398158,1.08417936,1.14470484,1.13390561,-0.06052548,0.00591019,1634188599709,1634188599441,1634188598826,0.0052,2,0,1
889,1.1398657,1.08418934,1.1446848,1.13390561,-0.06049546,0.00596009,1634188602213,1634188600454,1634188602096,0.0053,0,1,0
890,1.1398657,1.08418934,1.14461466,1.13390561,-0.06042532,0.00596009,1634188602607,1634188602355,1634188602096,0.0053,0,1,1
891,1.1398657,1.08418934,1.14470484,1.13390561,-0.0605155,0.00596009,1634188602725,1634188602460,1634188602096,0.0053,0,1,1
892,1.13984574,1.08418934,1.14470484,1.13390561,-0.0605155,0.00594013,1634188602916,1634188602666,1634188602096,0.0052,1,1,1
893,1.13977588,1.08418934,1.14470484,1.13390561,-0.0605155,0.00587027,1634188603411,1634188603156,1634188602096,0.0052,1,1,1
894,1.1396661,1.08418934,1.14470484,1.13390561,-0.0605155,0.00576049,1634188603519,1634188603261,1634188602096,0.0051,1,1,1
895,1.13957628,1.08418934,1.14467478,1.13390561,-0.06048544,0.00567067,1634188603615,1634188603364,1634188602096,0.005,2,1,1
896,1.13960622,1.08418934,1.14447438,1.13390561,-0.06028504,0.00570061,1634188603908,1634188603650,1634188602096,0.005,2,1,1
897,1.13957628,1.08418934,1.1443842,1.13390561,-0.06019486,0.00567067,1634188604016,1634188603754,1634188602096,0.005,2,1,1
