Number,bayGate,bayBith,sellGate,sellBith,diffSell,diffBay,timeServer,timeGate,timeBith,percentBonus,bayOrSellGate,bayOrSellBith,init
902,1.13957628,1.08418934,1.14432408,1.13390561,-0.06013474,0.00567067,1634188605712,1634188605455,1634188602096,0.005,2,1,1
903,1.13957628,1.08418934,1.14430404,1.13390561,-0.0601147,0.00567067,1634188605814,1634188605545,1634188602096,0.005,0,1,1
904,1.13957628,1.08418934,1.144284,1.13390561,-0.06009466,0.00567067,1634188607624,1634188607331,1634188607357,0.005,0,1,1
905,1.13957628,1.08418934,1.14425394,1.13390561,-0.0600646,0.00567067,1634188607660,1634188607457,1634188607357,0.005,0,1,1
906,1.13957628,1.08418934,1.144284,1.13390561,-0.06009466,0.00567067,1634188607820,1634188607553,1634188607611,0.005,0,1,1
907,1.13957628,1.08418934,1.144284,1.11091691,-0.06009466,0.02865937,1634188607852,1634188607553,1634188607742,0.0258,0,0,0
908,1.13957628,1.08418934,1.14424392,1.11091691,-0.06005458,0.02865937,1634188608618,1634188608362,1634188607742,0.0258,0,0,1
909,1.13955632,1.08418934,1.14424392,1.11091691,-0.06005458,0.02863941,1634188609016,1634188608764,1634188607742,0.0258,1,0,1
910,1.13948646,1.08418934,1.144284,1.11091691,-0.06009466,0.02856955,1634188609106,1634188608857,1634188607742,0.0257,2,0,1
911,1.13949644,1.08418934,1.1442339,1.11091691,-0.06004456,0.02857953,1634188609520,1634188609261,1634188607742,0.0257,2,0,1
912,1.13959624,1.08418934,1.14421386,1.11091691,-0.06002452,0.02867933,1634188610210,1634188609966,1634188609659,0.0258,2,0,1
913,1.13959624,1.08418934,1.144284,1.11091691,-0.06009466,0.02867933,1634188610312,1634188610064,1634188609659,0.0258,0,0,1
914,1.13949644,1.08418934,1.14427398,1.11091691,-0.06008464,0.02857953,1634188610724,1634188610432,1634188609659,0.0257,2,0,1
915,1.13948646,1.08418934,1.14424392,1.11091691,-0.06005458,0.02856955,1634188610921,1634188610663,1634188609659,0.0257,2,0,1
916,1.1393168,1.08418934,1.14405354,1.11091691,-0.0598642,0.02839989,1634188611018,1634188610764,1634188609659,0.0256,2,0,1
917,1.13927688,1.08418934,1.144284,1.11091691,-0.06009466,0.02835997,1634188611116,1634188610856,1634188609659,0.0255,2,0,1
918,1.13924694,1.08418934,1.144284,1.11091691,-0.06009466,0.02833003,1634188611209,1634188610956,1634188609659,0.0255,1,0,1
919,1.13924694,1.08418934,1.14421386,1.11091691,-0.06002452,0.02833003,1634188611314,1634188611059,1634188609659,0.0255,0,0,1
920,1.13924694,1.08418934,1.14420384,1.11091691,-0.0600145,0.02833003,1634188611425,1634188611150,1634188609659,0.0255,0,0,1
921,1.13924694,1.08418934,1.14420384,1.1109069,-0.0600145,0.02834004,1634188612005,1634188611150,1634188611892,0.0255,0,0,0
922,1.13907828,1.08418934,1.14371286,1.1109069,-0.05952352,0.02817138,1634188612987,1634188612778,1634188612610,0.0254,2,0,1
923,1.13907828,1.08418934,1.14366276,1.1109069,-0.05947342,0.02817138,1634188613209,1634188612928,1634188612610,0.0254,0,0,1
924,1.1390174,1.08418934,1.14392328,1.1109069,-0.05973394,0.0281105,1634188613320,1634188613063,1634188612610,0.0253,2,0,1
925,1.13900742,1.08418934,1.1439834,1.1109069,-0.05979406,0.02810052,1634188613427,1634188613155,1634188612610,0.0253,2,0,1
926,1.13900742,1.08418934,1.14396336,1.1109069,-0.05977402,0.02810052,1634188613521,1634188613260,1634188612610,0.0253,0,0,1
927,1.13900742,1.08418934,1.14366276,1.1109069,-0.05947342,0.02810052,1634188613618,1634188613350,1634188612610,0.0253,0,0,1
928,1.13904734,1.08418934,1.1439834,1.1109069,-0.05979406,0.02814044,1634188613721,1634188613468,1634188612610,0.0253,2,0,1
929,1.13900742,1.08418934,1.14380304,1.1109069,-0.0596137,0.02810052,1634188613823,1634188613541,1634188612610,0.0253,2,0,1
930,1.13900742,1.08418934,1.14366276,1.1109069,-0.05947342,0.02810052,1634188613906,1634188613654,1634188612610,0.0253,0,0,1
931,1.13905732,1.08418934,1.14397338,1.1109069,-0.05978404,0.02815042,1634188614021,1634188613768,1634188612610,0.0253,2,0,1
932,1.13905732,1.08418934,1.14390324,1.1109069,-0.0597139,0.02815042,1634188614118,1634188613868,1634188612610,0.0253,0,0,1
933,1.13923696,1.08418934,1.14420384,1.1109069,-0.0600145,0.02833006,1634188614221,1634188613963,1634188612610,0.0255,2,0,1
934,1.13917708,1.08418934,1.14431406,1.1109069,-0.06012472,0.02827018,1634188614312,1634188614065,1634188612610,0.0254,2,0,1
935,1.13917708,1.08418934,1.14411366,1.1109069,-0.05992432,0.02827018,1634188614406,1634188614166,1634188612610,0.0254,0,0,1
936,1.13922698,1.08418934,1.14415374,1.1109069,-0.0599644,0.02832008,1634188614514,1634188614256,1634188612610,0.0255,2,0,1
937,1.13928686,1.08418934,1.14411366,1.1109069,-0.05992432,0.02837996,1634188614814,1634188614568,1634188614691,0.0255,2,0,1
938,1.13927688,1.08418934,1.1441337,1.1109069,-0.05994436,0.02836998,1634188614925,1634188614642,1634188614691,0.0255,2,0,1
939,1.13927688,1.08418934,1.14415374,1.1109069,-0.0599644,0.02836998,1634188615024,1634188614757,1634188614691,0.0255,0,0,1
940,1.1393168,1.08418934,1.14400344,1.1109069,-0.0598141,0.0284099,1634188615409,1634188615148,1634188614691,0.0256,2,0,1
941,1.1393168,1.08418934,1.14415374,1.1109069,-0.0599644,0.0284099,1634188616411,1634188616162,1634188614691,0.0256,0,0,1
942,1.13927688,1.08418934,1.14411366,1.1109069,-0.05992432,0.02836998,1634188616510,1634188616265,1634188614691,0.0255,2,0,1
943,1.13927688,1.08418934,1.14431406,1.1109069,-0.06012472,0.02836998,1634188617063,1634188616768,1634188616818,0.0255,0,0,1
944,1.13927688,1.08418934,1.14410364,1.1109069,-0.0599143,0.02836998,1634188618402,1634188618180,1634188617001,0.0255,0,0,1
945,1.13927688,1.08418934,1.1441337,1.1109069,-0.05994436,0.02836998,1634188618617,1634188618332,1634188617001,0.0255,0,0,1
946,1.13934674,1.08418934,1.1441337,1.1109069,-0.05994436,0.02843984,1634188618913,1634188618638,1634188618743,0.0256,1,0,1
947,1.13927688,1.08418934,1.14411366,1.1109069,-0.05992432,0.02836998,1634188619112,1634188618861,1634188618929,0.0255,2,0,1
948,1.13927688,1.08418934,1.1441337,1.1109069,-0.05994436,0.02836998,1634188619212,1634188618952,1634188618929,0.0255,0,0,1
949,1.13927688,1.08418934,1.1440836,1.1109069,-0.05989426,0.02836998,1634188619518,1634188619243,1634188618929,0.0255,0,0,1
950,1.13927688,1.08418934,1.1441337,1.1109069,-0.05994436,0.02836998,1634188619607,1634188619352,1634188618929,0.0255,0,0,1
