Number,buyGate,buyBith,sellGate,sellBith,diffSell,diffBuy,timeServer,timeGate,timeBith,percentBonus,buyOrSellGate,buyOrSellBith,init
151,1.10815924,1.07875886,1.11270096,1.0960884,-0.0339421,0.01207084,1634088428072,1634088427864,1634088425907,0.011,1,1,1
152,1.10810934,1.07875886,1.11271098,1.0960884,-0.03395212,0.01202094,1634088428175,1634088427952,1634088427992,0.011,2,1,1
153,1.10821912,1.07875886,1.11271098,1.0960884,-0.03395212,0.01213072,1634088428583,1634088428343,1634088427992,0.0111,1,1,1
154,1.10819916,1.07875886,1.11276108,1.0960884,-0.03400222,0.01211076,1634088428682,1634088428445,1634088427992,0.011,2,1,1
155,1.10829896,1.07875886,1.11280116,1.0960884,-0.0340423,0.01221056,1634088429872,1634088429666,1634088427992,0.0111,2,1,1
156,1.10810934,1.07875886,1.11280116,1.0960884,-0.0340423,0.01202094,1634088431077,1634088430866,1634088427992,0.011,1,1,1
157,1.10819916,1.07875886,1.11273102,1.0960884,-0.03397216,0.01211076,1634088431139,1634088430952,1634088427992,0.011,2,1,1
158,1.10810934,1.07875886,1.11273102,1.0960884,-0.03397216,0.01202094,1634088431275,1634088431018,1634088427992,0.011,1,1,1
159,1.10819916,1.07875886,1.11280116,1.0960884,-0.0340423,0.01211076,1634088431383,1634088431145,1634088427992,0.011,2,1,1
160,1.10819916,1.07875886,1.11280116,1.09609841,-0.0340423,0.01210075,1634088431463,1634088431145,1634088431359,0.011,2,0,0
161,1.10819916,1.07875886,1.11280116,1.10261655,-0.0340423,0.00558261,1634088431466,1634088431145,1634088431361,0.0051,2,0,0
162,1.1081293,1.07875886,1.11270096,1.10261655,-0.0339421,0.00551275,1634088431488,1634088431262,1634088431365,0.005,2,0,1
163,1.10824906,1.07875886,1.11270096,1.10261655,-0.0339421,0.00563251,1634088431575,1634088431365,1634088431365,0.0051,1,0,1
164,1.10819916,1.07875886,1.11270096,1.10261655,-0.0339421,0.00558261,1634088431680,1634088431371,1634088431365,0.0051,1,0,1
165,1.10819916,1.07875886,1.11280116,1.10261655,-0.0340423,0.00558261,1634088431782,1634088431538,1634088431365,0.0051,0,0,1
166,1.1082291,1.07875886,1.11269094,1.10261655,-0.03393208,0.00561255,1634088431881,1634088431658,1634088431365,0.0051,2,0,1
167,1.10810934,1.07875886,1.11269094,1.10261655,-0.03393208,0.00549279,1634088432486,1634088432263,1634088431365,0.005,1,0,1
168,1.10815924,1.07875886,1.11269094,1.10261655,-0.03393208,0.00554269,1634088432578,1634088432365,1634088431365,0.005,1,0,1
169,1.10816922,1.07875886,1.11269094,1.10261655,-0.03393208,0.00555267,1634088432786,1634088432516,1634088431365,0.005,1,0,1
170,1.10816922,1.07875886,1.11275106,1.10261655,-0.0339922,0.00555267,1634088432980,1634088432734,1634088431365,0.005,0,0,1
171,1.10811932,1.07875886,1.11275106,1.10261655,-0.0339922,0.00550277,1634088433589,1634088433362,1634088431365,0.005,1,0,1
172,1.10814926,1.07875886,1.11275106,1.10261655,-0.0339922,0.00553271,1634088434286,1634088434041,1634088431365,0.005,1,0,1
